node_id,distance_to_node,time,ego_id,foe_id,min_ttc,max_drac,pet
1177161154,3.0388487508796733e-05,181.5,160,248,,2.39,1.54
6469564795,2.3995326782911355e-05,185.0,43,238,1.73,0.79,1.46
1189868548,8.608654052376692e-05,184.5,126,213,2.33,1.63,
1177160399,6.938305102765993e-05,181.0,236,272,2.39,2.35,
1177160399,6.938305102765993e-05,181.0,272,236,2.39,2.35,
1177161154,0.00010896477009468989,185.0,160,285,2.49,2.65,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00019725959096935934,165.0,223,58,1.18,2.98,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00019725959096935934,166.5,223,86,2.44,2.03,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00019725959096935934,171.0,223,155,2.63,2.33,
6469564795,2.3995326782911355e-05,186.0,238,43,1.73,0.79,1.46
1177161154,0.0001740738311989038,173.0,289,285,3.0,0.69,
cluster_664446535_8507351665_8507351666,9.695203924335271e-05,171.0,211,125,2.32,2.91,
1177161154,0.0001740738311989038,173.0,285,289,3.0,0.69,
cluster_10279701142_664471710,0.00020237598031764878,113.5,185,134,1.2,3.01,
cluster_10279701142_664471710,0.00012459178333715142,123.5,185,144,2.3,1.91,
cluster_10279701142_664471710,0.00015736817525605727,177.0,282,126,1.33,3.07,
cluster_10279701142_664471710,0.00016240459418535858,186.0,282,178,2.46,2.27,
1177161219,5.401643628672777e-05,194.0,146,147,2.43,2.62,
1177161549,6.846807797006852e-05,196.0,111,162,2.93,2.64,
1177161549,6.846807797006852e-05,196.0,162,111,2.93,2.64,
cluster_10279701142_664471710,0.00014509642250165041,166.5,222,173,1.18,2.35,
cluster_10279701142_664471710,0.00011751796282509734,171.0,222,141,1.83,1.78,
1177161483,3.553950797008535e-05,195.0,53,298,,4.12,
1177212157,0.0002558223841989502,49.5,83,3,1.08,4.08,
1177160403,9.851754739147887e-05,167.0,279,26,1.1,2.7,
1177160691,6.631194717834506e-05,196.0,328,267,1.84,4.64,
1177161219,5.401643628672777e-05,194.0,146,210,2.81,1.96,
1177161483,3.553950797008535e-05,195.0,298,53,,4.12,9.04
1177160403,9.851754739147887e-05,167.0,26,279,1.1,2.7,
cluster_10279701142_664471710,0.00020237598031764878,113.5,134,185,1.2,3.01,
cluster_10279701142_664471710,0.00016270771232772943,159.5,134,216,2.11,2.24,
cluster_10281958922_663940594,0.0001800449048907385,99.5,139,128,1.04,3.44,
1177160691,6.631194717834506e-05,196.0,267,328,1.84,4.64,
cluster_10279701142_664471710,0.00011751796282509734,176.0,285,193,1.07,3.57,
1177161154,0.00010896477009468989,185.0,285,160,2.49,2.65,
1177160765,0.00010954244420074983,194.0,324,193,2.18,1.98,
cluster_10279701142_664471710,9.249564618508908e-05,202.0,168,193,3.07,2.03,0.94
cluster_11944729366_664471711,0.00014815942040774107,198.5,252,206,2.69,1.97,
1177160403,0.00012887941683139678,167.0,279,0,1.55,2.01,
1177212157,0.0002558223841989502,49.5,3,83,1.08,4.08,
cluster_11944729366_664471711,0.00014278050579067224,105.5,3,4,1.86,2.92,
1177212157,0.00022502493750051973,126.5,3,30,2.14,2.25,
cluster_10279701142_664471710,0.00014509642250165041,166.5,173,222,1.18,2.35,
cluster_10279701142_664471710,0.00011751796282509734,175.5,193,285,1.07,3.57,
1177160765,0.00010954244420074983,194.0,193,324,2.18,1.98,
1177161483,0.00010494040058267115,202.5,53,194,1.39,3.06,
663825934,1.418212015440947e-05,203.5,132,273,,2.22,1.9
cluster_13298740740_664446558,0.00013788580516288463,143.5,137,194,1.42,1.16,
cluster_13298740740_664446558,9.516579088573399e-05,160.5,137,53,2.16,2.26,
663825934,1.418212015440947e-05,203.5,273,132,,2.22,1.9
1177160403,0.00013013990591638556,176.5,279,1,2.73,1.7,
cluster_1177212073_13300645524_664471560,0.00014280732914767556,28.0,47,45,0.96,2.74,
cluster_1189036595_13298747741,7.582029098176908e-05,162.0,52,72,1.38,1.37,
1177160864,7.756573403145904e-05,203.5,111,289,1.02,3.07,
1177212096,0.00020148215862242347,122.0,139,45,1.3,3.07,
1177160403,0.00012792816421086097,183.5,279,2,2.64,2.2,
1177160864,0.00011569436401662078,187.0,160,289,2.7,1.81,
cluster_10560867453_663943486,0.0001327605893672955,127.5,210,147,2.13,2.49,
1177161219,5.401643628672777e-05,194.0,210,146,2.81,1.96,
1177160403,0.00026043099377163884,179.0,221,2,0.96,1.78,
1177160403,0.00019086327302493276,185.5,221,0,2.47,2.41,
1177160403,0.00021932261205836377,185.5,221,1,2.1,2.56,
1177160864,0.00011569436401662078,187.5,289,160,2.7,1.81,
1177160864,7.756573403145904e-05,203.5,289,111,1.02,3.07,
1177212157,0.00012266840361160848,117.5,13,22,1.22,3.14,
1177212157,0.00012266840361160848,123.0,13,30,2.09,2.85,
1177212157,0.00012266840361160848,126.5,13,83,2.65,2.56,
cluster_10281958922_663940594,0.0001800449048907385,99.5,128,139,1.04,3.44,
cluster_1177212073_13300645524_664471560,8.61299118552604e-05,207.0,326,284,,1.37,0.95
1177160403,0.00026043099377163884,179.0,2,221,0.96,1.78,
cluster_1177212073_13300645524_664471560,0.00016729280856979503,48.5,47,74,1.29,2.54,
cluster_1177212073_13300645524_664471560,0.00020364841444410052,46.0,78,74,1.27,1.78,
cluster_1177211304_1177211692,0.0003675491389956663,117.5,37,6,1.7,0.71,
1177212157,0.0003251946700576398,126.5,37,4,2.95,0.89,
cluster_10279701142_664471710,9.249564618508908e-05,202.0,193,168,3.07,2.03,0.94
1177161483,0.00010494040058267115,192.0,322,137,2.43,1.04,
cluster_1189036595_13298747741,7.582029098176908e-05,162.0,72,52,1.38,1.37,
cluster_1189036595_13298747741,7.582029098176908e-05,163.5,72,57,2.33,1.51,
cluster_10560867453_663943486,0.0001327605893672955,127.5,147,210,2.13,2.49,
1177160403,0.00028225800599107685,194.0,221,191,1.5,3.92,
cluster_13298740740_664446558,0.00021443298474600335,204.0,130,75,2.52,2.86,
1177212096,0.00020369352579404436,123.5,139,47,2.02,2.03,
1177212096,0.00020464434404533996,126.5,139,74,2.99,1.15,
cluster_1177212073_13300645524_664471560,0.00014280732914767556,28.0,45,47,0.96,2.74,
cluster_13298740740_664446558,0.0002378420781101362,178.5,75,127,1.33,3.86,
cluster_13298740740_664446558,0.0002378420781101362,178.5,127,75,1.33,3.86,
cluster_13298740740_664446558,0.00020366659057722872,195.0,127,264,1.99,2.19,
cluster_13298740740_664446558,0.00016445463058341737,195.5,127,258,2.63,2.32,
8021489624,7.272784088003429e-05,187.5,243,240,2.1,2.0,
cluster_13908994425_13908994429_13908994430,0.00010779522657351412,137.5,13,180,1.98,0.88,
8021489624,7.272784088003429e-05,187.5,240,243,2.1,2.0,
1177161483,0.00013552156547654115,192.0,322,187,1.8,0.8,
1177160403,9.851754739147887e-05,175.0,26,0,1.98,2.34,
1177160403,9.851754739147887e-05,177.0,26,1,2.94,1.96,
1177160403,9.851754739147887e-05,183.5,26,2,2.94,2.04,
1177160403,0.0002708685987449246,196.0,221,257,2.69,2.67,
cluster_1177212073_13300645524_664471560,8.61299118552604e-05,207.0,284,326,,1.37,0.95
1177160864,4.086751896147213e-05,212.0,318,235,2.43,3.46,
1177161483,0.00010494040058267115,204.0,53,137,2.68,2.14,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0002527868846278348,176.5,149,84,1.08,3.35,
cluster_1177211838_13300645525_13300645528,8.459605890151932e-05,156.5,189,201,2.67,1.6,
1177211785,9.190726687617251e-05,157.5,189,263,1.08,2.68,
cluster_664446535_8507351665_8507351666,8.379574763301712e-05,205.0,149,225,1.18,2.85,
cluster_664446535_8507351665_8507351666,8.379574763301712e-05,206.5,149,231,2.37,1.37,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0002527868846278348,176.5,84,149,1.08,3.35,
cluster_13298740740_664446558,0.00013788580516288463,143.5,194,137,1.42,1.16,
cluster_13298740740_664446558,9.516579088573399e-05,159.0,194,53,1.23,3.16,
cluster_1177211838_13300645525_13300645528,8.459605890151932e-05,156.5,201,189,2.67,1.6,
cluster_1177211838_13300645525_13300645528,8.459605890151932e-05,160.0,201,263,2.89,1.5,
1177161483,3.4033806031009675e-05,211.0,313,137,,1.13,1.92
cluster_13298740740_664446558,0.0001356623158084721,165.0,194,187,1.66,3.18,
1177161483,0.00010494040058267115,202.5,194,53,1.39,3.06,
cluster_1177212073_13300645524_664471560,0.00020364841444410052,46.0,74,78,1.27,1.78,
cluster_1177212073_13300645524_664471560,0.00016729280856979503,48.5,74,47,1.29,2.54,
cluster_664446535_8507351665_8507351666,0.00015549915217002465,196.5,224,123,1.21,3.09,
cluster_664446535_8507351665_8507351666,0.00012622536242626344,197.0,224,125,1.91,2.79,
cluster_664446535_8507351665_8507351666,9.695203924335271e-05,197.0,224,145,2.26,2.55,
1177212157,0.00013046774554151364,72.5,92,110,1.68,0.67,
cluster_10279701142_664471710,0.00011751796282509734,170.0,173,141,1.0,3.4,
cluster_1177211838_13300645525_13300645528,5.377961215945763e-05,211.0,293,6,2.09,3.38,
1177160864,4.086751896147213e-05,215.0,318,147,2.6,3.28,
1177160864,5.027181869180461e-05,164.0,235,147,2.87,1.73,
1174832716,6.950382358891608e-05,214.0,186,323,1.81,2.94,
1177160864,4.086751896147213e-05,212.0,235,318,2.43,3.46,
1174832716,6.950382358891608e-05,214.0,323,186,1.81,2.94,
cluster_13908994425_13908994429_13908994430,0.00012325959274065782,169.5,13,220,2.14,1.07,
cluster_10279701142_664471710,0.00011751796282509734,170.0,141,173,1.0,3.4,
cluster_10279701142_664471710,0.00011751796282509734,171.0,141,222,1.83,1.78,
cluster_10917990606_663844223,0.00013007979982156994,198.0,327,277,0.97,4.04,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.0001091234279094208,213.5,126,101,2.77,2.34,
1177160864,5.027181869180461e-05,164.0,147,235,2.87,1.73,
1177161219,5.401643628672777e-05,194.0,147,146,2.43,2.62,
1177212157,0.00013046774554151364,72.5,110,92,1.68,0.67,
1177212096,7.61725771364e-05,73.5,110,89,1.36,1.47,
cluster_1177212073_13300645524_664471560,0.00013414391658935341,74.5,110,122,1.94,2.68,
1177160864,4.086751896147213e-05,215.0,147,318,2.6,3.28,
664446557,0.00022452242116901983,172.0,265,32,2.68,0.91,
1177160403,0.0001930739985072508,134.0,0,1,1.15,1.73,
1177161219,0.00020072495266307465,146.5,0,140,1.96,3.25,
1177161219,0.00013499092425073756,147.0,0,94,2.76,2.77,
1177160403,0.00012887941683139678,167.0,0,279,1.55,2.01,
1177160403,9.851754739147887e-05,175.0,0,26,1.98,2.34,
1177160403,0.00019086327302493276,183.0,0,2,1.78,2.65,
1177160403,0.00019086327302493276,185.5,0,221,2.47,2.41,
1177212157,0.00028371495418055983,131.5,3,4,1.28,2.59,
1177212157,0.00028371495418055983,133.0,3,6,2.48,1.86,
1177160403,0.0001930739985072508,134.5,1,0,1.15,1.73,
1177160403,0.00013013990591638556,176.5,1,279,2.73,1.7,
1177160403,9.851754739147887e-05,177.0,1,26,2.94,1.96,
664446557,8.093548506194578e-05,172.5,46,124,1.4,1.54,
cluster_11944729366_664471711,0.0002590801448059957,220.0,223,266,1.24,3.02,
10279701147,4.18348256024283e-05,216.5,304,168,2.62,1.48,
664446557,0.00022452242116901983,172.0,32,265,2.68,0.91,
1174832475,4.279942021348056e-05,198.5,32,261,2.75,2.47,
1190128211,2.3725149711314645e-05,219.5,314,364,2.54,1.14,2.86
1177161154,3.1748998551555124e-05,220.5,348,325,,2.56,1.42
1177212096,0.00019476674014302697,81.5,92,136,2.28,1.48,
1177212096,7.61725771364e-05,83.5,92,89,2.93,1.03,
1177212157,0.00016443037764242663,104.0,92,122,2.94,1.87,
1177212096,0.00019476674014302697,81.5,136,92,2.28,1.48,
13300645529,0.0001701469615440011,83.0,136,122,2.1,2.05,
1189868548,0.00010067907723746367,204.5,213,319,0.99,2.91,
664446557,0.00014386903032468818,200.5,228,46,1.26,2.53,
1189868548,0.00010067907723746367,204.5,319,213,0.99,2.91,
cluster_13298740740_664446558,0.00016445463058341737,164.5,187,137,1.15,2.88,
cluster_13298740740_664446558,0.0001356623158084721,165.0,187,194,1.66,3.18,
cluster_13298740740_664446558,9.516579088573399e-05,165.5,187,53,2.32,3.08,
1177161483,0.00013552156547654115,192.0,187,322,1.8,0.8,
cluster_13908994425_13908994429_13908994430,0.0002679820501467331,192.0,315,274,1.57,0.73,
1177212157,0.0003251946700576398,4.0,4,6,1.9,0.69,
cluster_11944729366_664471711,0.00014278050579067224,105.5,4,3,1.86,2.92,
cluster_11944729366_664471711,0.00012914710577009017,106.0,4,83,2.79,1.91,
1177212157,0.0003251946700576398,126.5,4,37,2.95,0.89,
1177212157,0.00028371495418055983,131.5,4,3,1.28,2.59,
1177212157,0.00022502493750051973,131.5,4,30,2.37,2.4,
1177212157,0.000253885606253768,131.5,4,83,1.87,2.55,
1177212157,0.00032300810999881193,142.5,4,174,2.77,2.37,
1177212157,0.0003251946700576398,4.0,6,4,1.9,0.69,
cluster_1177211304_1177211692,0.0003675491389956663,115.5,6,37,1.7,1.23,
1177212157,0.00028371495418055983,133.0,6,3,2.48,1.86,
1177212157,0.000253885606253768,133.0,6,83,2.93,1.91,
cluster_1177211304_1177211692,0.0003685295456553075,142.5,6,174,1.8,2.86,
cluster_1177211304_1177211692,0.0003695100573403206,144.5,6,169,2.48,2.28,
cluster_1177211304_1177211692,0.00037166785051326377,151.0,6,207,2.98,2.3,
cluster_1177211838_13300645525_13300645528,5.377961215945763e-05,211.0,6,293,2.09,3.38,
cluster_10279761592_11942000229_11942000233_663943274,0.00015348537542009865,149.0,103,153,0.96,3.0,
cluster_10279761592_11942000229_11942000233_663943274,0.00015348537542009865,151.0,103,113,1.88,1.83,
cluster_10279761592_11942000229_11942000233_663943274,0.00015348537542009865,163.0,103,188,2.27,2.21,
cluster_10279761592_11942000229_11942000233_663943274,0.00015348537542009865,174.5,103,172,2.74,1.67,
1177161631,9.481605272324918e-05,213.0,356,192,1.38,1.92,
1177161219,9.40477729396916e-06,227.0,296,160,2.04,1.82,1.36
1174832475,4.279942021348056e-05,198.5,32,312,2.77,1.57,
664446557,0.0001837181007597068,204.5,32,228,1.63,2.45,
664446557,0.000142913832383183,205.5,32,46,2.35,2.66,
664446557,8.093548506194578e-05,172.5,124,46,1.4,1.54,
1177161219,9.40477729396916e-06,227.0,160,296,2.04,1.82,1.36
cluster_10917990606_663844223,0.00013007979982156994,198.0,277,327,0.97,4.04,
cluster_10917990606_663844223,0.00013007979982156994,209.0,277,307,1.66,3.64,
1177161154,2.8551847763369343e-05,220.5,348,234,2.26,0.94,2.88
1190128211,2.3725149711314645e-05,219.5,364,314,2.54,1.14,2.86
1177160403,0.00021932261205836377,182.5,1,2,1.23,2.91,
1177160403,0.00021932261205836377,185.5,1,221,2.1,2.56,
1177160403,0.00021078778582291882,194.5,1,191,2.56,3.11,
1177160403,0.00021932261205836377,182.5,2,1,1.23,2.91,
1177160403,0.00019086327302493276,183.0,2,0,1.78,2.65,
1177160403,9.851754739147887e-05,183.5,2,26,2.94,2.04,
1177160403,0.00012792816421086097,183.5,2,279,2.64,2.2,
1177160403,0.00025410660149587566,194.5,2,191,1.97,3.52,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0002527868846278348,59.5,58,86,1.29,2.82,
cluster_13298740740_664446558,6.530116535994055e-05,108.0,58,102,2.23,3.05,
cluster_13298740740_664446558,6.530116535994055e-05,110.0,58,117,2.78,1.4,
cluster_13298740740_664446558,6.530116535994055e-05,122.0,58,155,2.3,2.08,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00019725959096935934,165.0,58,223,1.18,2.98,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0002527868846278348,59.5,86,58,1.29,2.82,
cluster_11944729366_664471711,0.0002043082728461016,215.0,266,102,1.32,2.89,
664446557,0.00014386903032468818,200.5,46,228,1.26,2.53,
664446557,0.000142913832383183,205.5,46,32,2.35,2.66,
1186025330,1.1792149437449084e-05,222.5,46,367,2.4,2.83,
cluster_11944729366_664471711,0.00017301914923996406,215.5,266,206,2.15,2.34,
1186025330,4.502537626849378e-05,221.5,367,124,1.52,4.35,
1186025330,1.1792149437449084e-05,222.5,367,46,2.4,2.83,
6469564795,2.7394390466039936e-05,228.0,106,381,0.99,2.06,0.83
cluster_13298740740_664446558,0.00016445463058341737,164.5,137,187,1.15,2.88,
1177161483,0.00010494040058267115,192.0,137,322,2.43,1.04,
1177161483,0.00010494040058267115,204.0,137,53,2.68,2.14,
cluster_10279701142_664471710,0.00019108094458935977,159.0,185,216,1.65,2.55,
1190128211,0.00023334864377146694,54.5,89,78,1.24,3.36,
cluster_1177212073_13300645524_664471560,0.0002016641913827844,56.0,89,74,1.97,2.61,
cluster_1177212073_13300645524_664471560,0.00016120329611502997,58.5,89,47,2.67,1.75,
1177212096,7.61725771364e-05,72.0,89,110,1.36,1.47,
1177212096,7.61725771364e-05,83.5,89,92,2.93,1.03,
6469564795,2.7394390466039936e-05,228.0,381,106,0.99,2.06,0.83
cluster_1177212073_13300645524_664471560,0.00016729280856979503,51.5,47,78,2.15,1.56,
cluster_1177212073_13300645524_664471560,0.00016120329611502997,58.5,47,89,2.67,1.75,
1177212096,0.00020369352579404436,123.5,47,139,2.02,2.03,
cluster_10281958922_663940594,0.0001800449048907385,188.0,47,128,2.55,1.52,
cluster_1177212073_13300645524_664471560,0.00016729280856979503,51.5,78,47,2.15,1.56,
cluster_1177212073_13300645524_664471560,0.00014280732914767556,52.0,78,45,2.7,1.55,
cluster_11158897098_664472732,0.00010607818230628062,225.5,88,353,2.42,3.19,
664446557,9.900294811736808e-06,225.5,186,300,4.58,2.75,1.28
1177161483,9.065600057648521e-05,218.0,211,322,2.67,2.46,
1177161483,9.065600057648521e-05,218.0,322,211,2.67,2.46,
cluster_11158897098_664472732,0.00010607818230628062,225.5,353,88,2.42,3.19,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.0002343331042374713,165.0,58,155,2.19,2.47,
cluster_10279701142_664471710,0.00019108094458935977,160.5,185,200,2.99,1.65,
1177161154,3.1748998551555124e-05,220.5,325,348,,2.56,1.42
cluster_10281958925_10281958926_6508834064_6508834065_#1more,8.526030418695589e-05,207.0,101,161,1.97,2.77,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.0001192419376385957,207.0,101,292,1.3,3.37,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,8.065662228044598e-05,207.0,101,73,2.31,2.45,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.0001091234279094208,213.5,101,126,2.77,2.34,
1177161631,0.00028587815031223937,217.0,101,336,1.36,2.53,
1177161631,9.481605272324918e-05,201.0,192,73,2.74,1.73,
1177161631,0.00028587815031223937,217.5,336,101,1.36,2.53,
1190128211,0.00023334864377146694,54.0,78,89,1.24,3.36,
664446557,9.900294811736808e-06,225.5,300,186,4.58,2.75,1.28
cluster_10279701142_664471710,0.0001528176698194904,179.5,185,23,2.83,1.67,
1177160403,0.00032241462035422657,154.0,257,191,1.98,1.24,
1177160403,0.0002708685987449246,196.0,257,221,2.69,2.67,
1177211571,6.464400121772286e-05,225.5,173,282,2.76,0.83,
cluster_10281958922_663940594,0.0001800449048907385,122.0,128,45,2.17,2.11,
cluster_10281958922_663940594,0.0001800449048907385,188.0,128,47,2.55,1.52,
cluster_1177161169_664472775,1.8718966632673254e-05,223.5,128,267,,3.48,
cluster_11944729366_664471711,0.0002590801448059957,220.0,266,223,1.24,3.02,
cluster_1177212073_13300645524_664471560,0.00014280732914767556,210.5,334,335,1.22,2.97,
1177211769,1.4789214813813208e-05,233.5,173,277,2.0,3.82,1.48
1177160403,0.00032241462035422657,154.0,191,257,1.98,1.24,
1177160403,0.00028225800599107685,194.0,191,221,1.5,3.92,
1177160403,0.00021078778582291882,194.5,191,1,2.56,3.11,
1177160403,0.00025410660149587566,194.5,191,2,1.97,3.52,
cluster_13298747750_13298747754_7007141699,6.244733695349133e-05,135.5,179,175,1.12,1.26,
cluster_664446535_8507351665_8507351666,9.695203924335271e-05,157.5,179,211,2.15,2.38,
cluster_664446535_8507351665_8507351666,0.00015549915217002465,170.5,179,125,1.77,3.47,
cluster_664446535_8507351665_8507351666,0.0001444704554288138,177.5,179,123,2.53,2.34,
1177161631,0.0002575945966161623,222.0,336,292,2.07,2.54,
1174832699,0.00029806086848175304,215.0,135,359,1.04,2.8,
1174832699,0.0002762847458216008,235.5,135,393,1.44,1.95,
1177161154,2.8551847763369343e-05,220.5,234,348,2.26,0.94,2.88
cluster_10281958925_10281958926_6508834064_6508834065_#1more,8.065662228044598e-05,176.5,292,73,2.18,2.28,
1174832699,0.00029806086848175304,215.0,359,135,1.04,2.8,
1174832699,0.0002762847458216008,235.5,393,135,1.44,1.95,
cluster_13298747750_13298747754_7007141699,6.244733695349133e-05,124.0,175,179,1.12,1.26,
cluster_664446535_8507351665_8507351666,0.00012820466296385805,147.5,175,145,2.5,0.86,
cluster_664446535_8507351665_8507351666,9.695203924335271e-05,156.0,175,211,1.17,3.52,
